Year,Gender,Course Name,Domicile,Decision
2018,Male,MSc Financial Risk Management,China,Unconditional Offer
2018,Male,MSc Machine Learning,Hong Kong,Rejection
2018,Female,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2018,Female,MSc Financial Risk Management,China,Conditional Offer
2018,Female,MSc Financial Risk Management,England,Rejection
2018,Female,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Computer Science,China,Rejection
2018,Female,MSc Machine Learning,Kazakhstan,Conditional Offer
2018,Male,MSc Computer Science,England,Rejection
2018,Female,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,MSc Computer Science,China,Rejection
2018,Male,MSc Financial Risk Management,China,Conditional Offer
2018,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2018,Female,"MSc Computer Graphics, Vision and Imaging",England,Unconditional Offer
2018,Male,MSc Computer Science,China,Rejection
2018,Female,"MSc Disability, Design and Innovation",Ireland,Rejection
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,MSc Software Systems Engineering,China,Rejection
2018,Male,MSc Information Security,China,Rejection
2018,Male,MSc Software Systems Engineering,China,Rejection
2018,Male,MSc Computer Science,Uruguay,Rejection
2018,Female,MSc Machine Learning,India,Rejection
2018,Female,MSc Computational Finance,Malaysia,Rejection
2018,Female,MSc Computer Science,China,Rejection
2018,Male,MSc Machine Learning,Netherlands,Rejection
2018,Male,MSc Robotics and Computation,China,Rejection
2018,Female,MSc Computational Finance,Italy,Rejection
2018,Male,MSc Computer Science,China,Rejection
2018,Male,MSc Information Security,China,Rejection
2018,Male,MSc Computational Finance,China,Rejection
2018,Male,MSc Computer Science,China,Conditional Offer
2018,Female,"MSc Computer Graphics, Vision and Imaging",China,Conditional Offer
2018,Male,MSc Machine Learning,Nigeria,Unconditional Offer
2018,Male,MSc Machine Learning,China,Rejection
2018,Female,MSc Computer Science,England,Rejection
2018,Male,MSc Financial Risk Management,England,Rejection
2018,Male,MSc Machine Learning,Cyprus (European Union),Conditional Offer
2018,Male,MSc Software Systems Engineering,China,Rejection
2018,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2018,Male,MSc Robotics and Computation,Hong Kong,Conditional Offer
2018,Male,MSc Financial Risk Management,England,Conditional Offer
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,MSc Robotics and Computation,United States of America,Unconditional Offer
2018,Male,MSc Machine Learning,England,Conditional Offer
2018,Male,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2018,Male,MSc Financial Risk Management,England,Rejection
2018,Male,MSc Financial Risk Management,India,Rejection
2018,Male,MSc Financial Risk Management,China,Conditional Offer
2018,Female,MSc Robotics and Computation,China,None
2018,Male,MSc Computational Finance,Greece,Rejection
2018,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2018,Male,MSc Financial Risk Management,China,Conditional Offer
2018,Male,MSc Information Security,China,Unconditional Offer
2018,Male,MSc Computer Science,England,None
2018,Female,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2018,Male,MSc Computational Finance,Nigeria,Rejection
2018,Male,MSc Information Security,China,Rejection
2018,Female,MSc Computer Science,Chile,Rejection
2018,Male,MSc Software Systems Engineering,England,Unconditional Offer
2018,Female,MSc Computer Science,China,Rejection
2018,Male,MSc Robotics and Computation,England,Rejection
2018,Female,MSc Financial Risk Management,China,Conditional Offer
2018,Male,MSc Computer Science,China,Rejection
2018,Male,MSc Information Security,France,Rejection
2018,Male,MSc Robotics and Computation,China,Rejection
2018,Male,MSc Machine Learning,China,Rejection
2018,Female,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2018,Male,MSc Financial Risk Management,China,Unconditional Offer
2018,Male,MSc Computational Statistics and Machine Learning,England,Rejection
2018,Male,MSc Financial Risk Management,India,Rejection
2018,Female,MSc Financial Risk Management,China,Unconditional Offer
2018,Female,MSc Computer Science,China,Rejection
2018,Female,MSc Robotics and Computation,England,Rejection
2018,Female,MSc Computational Finance,England,None
2018,Male,MSc Computational Statistics and Machine Learning,India,Rejection
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,MSc Machine Learning,China,None
2018,Female,MSc Computational Finance,Hong Kong,Rejection
2018,Female,MSc Computational Finance,China,Rejection
2018,Male,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Robotics and Computation,Malta,Rejection
2018,Male,MSc Financial Risk Management,China,Conditional Offer
2018,Female,MSc Software Systems Engineering,China,Rejection
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,MSc Computer Science,China,Conditional Offer
2018,Male,"MSc Disability, Design and Innovation",China,Rejection
2018,Male,MSc Information Security,China,None
2018,Male,MSc Financial Risk Management,England,Rejection
2018,Male,MSc Robotics and Computation,China,Conditional Offer
2018,Male,MSc Computational Statistics and Machine Learning,England,Rejection
2018,Female,MSc Machine Learning,Vietnam (Viet Nam),None
2018,Male,MSc Financial Risk Management,England,Rejection
2018,Female,MSc Software Systems Engineering,Japan,Rejection
2018,Male,MSc Computer Science,China,Rejection
2018,Female,MSc Computer Science,China,Rejection
2018,Male,MSc Computational Finance,China,Conditional Offer
2018,Female,MSc Robotics and Computation,India,Rejection
2018,Male,MSc Information Security,France,Rejection
2018,Male,MSc Computer Science,China,Rejection
2018,Male,MSc Computational Finance,England,Conditional Offer
2018,Female,MSc Information Security,China,Rejection
2018,Male,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Machine Learning,Kazakhstan,Rejection
2018,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2018,Female,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Financial Risk Management,France,Rejection
2018,Male,MSc Computational Finance,China,Rejection
2018,Male,MSc Computational Finance,England,Rejection
2018,Female,MSc Computational Statistics and Machine Learning,Czech Republic,Conditional Offer
2018,Male,MSc Computer Science,China,Rejection
2018,Male,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2018,Male,MSc Computer Science,Ireland,Conditional Offer
2018,Female,MSc Computational Finance,China,Rejection
2018,Male,MSc Financial Risk Management,Ireland,Rejection
2018,Female,MSc Computational Finance,China,Rejection
2018,Male,MSc Software Systems Engineering,China,None
2018,Female,MSc Machine Learning,Cyprus (European Union),Rejection
2018,Female,MSc Computer Science,Hong Kong,Conditional Offer
2018,Female,MSc Computational Finance,China,Rejection
2018,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2018,Male,MSc Computational Finance,England,Rejection
2018,Male,MSc Financial Risk Management,China,Unconditional Offer
2018,Male,MSc Computer Science,China,Rejection
2018,Male,MSc Computer Science,China,None
2018,Male,MSc Financial Risk Management,China,Conditional Offer
2018,Male,MSc Financial Risk Management,England,Conditional Offer
2018,Female,MSc Information Security,Syrian Arab Republic (Syria),Rejection
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,MSc Machine Learning,China,Conditional Offer
2018,Male,MSc Computer Science,England,Conditional Offer
2018,Male,MSc Robotics and Computation,England,Rejection
2018,Female,MSc Financial Risk Management,China,Conditional Offer
2018,Female,MSc Computer Science,China,Rejection
2018,Male,MSc Computer Science,China,Rejection
2018,Male,MSc Financial Risk Management,England,Rejection
2018,Female,MSc Computer Science,China,Rejection
2018,Male,MSc Computational Finance,China,Conditional Offer
2018,Male,MSc Computer Science,China,Conditional Offer
2018,Male,MSc Computer Science,India,Rejection
2018,Female,MSc Computational Finance,China,Conditional Offer
2018,Female,MSc Machine Learning,China,Rejection
2018,Male,MSc Financial Risk Management,China,Conditional Offer
2018,Male,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Financial Risk Management,United Arab Emirates,Unconditional Offer
2018,Female,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2018,Female,MSc Financial Risk Management,China,Rejection
2018,Female,MSc Computer Science,Ireland,Rejection
2018,Male,MSc Financial Risk Management,China,Rejection
2018,Female,MSc Computational Statistics and Machine Learning,Belgium,Rejection
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,MSc Computer Science,China,None
2018,Male,MSc Computer Science,China,Rejection
2018,Male,MSc Machine Learning,China,Conditional Offer
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,"MSc Disability, Design and Innovation",China,Rejection
2018,Male,MSc Software Systems Engineering,England,Rejection
2018,Male,MSc Computational Finance,China,Conditional Offer
2018,Male,MSc Computer Science,China,Unconditional Offer
2018,Male,MSc Computational Finance,Morocco,Rejection
2018,Male,MSc Computer Science,China,Rejection
2018,Male,MSc Computer Science,China,Rejection
2018,Male,MSc Financial Systems Engineering,England,Unconditional Offer
2018,Male,MSc Computer Science,Saudi Arabia,Rejection
2018,Male,MSc Information Security,England,Rejection
2018,Male,MSc Machine Learning,England,Unconditional Offer
2018,Female,MSc Computer Science,England,Rejection
2018,Female,MSc Machine Learning,China,Rejection
2018,Male,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2018,Male,MSc Software Systems Engineering,China,Rejection
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,"MSc Computer Graphics, Vision and Imaging",Taiwan,None
2018,Female,MSc Computer Science,China,Rejection
2018,Male,MSc Software Systems Engineering,Albania,Rejection
2018,Male,"MSc Computer Graphics, Vision and Imaging",Singapore,Rejection
2018,Male,"MSc Computer Graphics, Vision and Imaging",Malaysia,Rejection
2018,Male,MSc Software Systems Engineering,England,Rejection
2018,Male,MSc Financial Risk Management,Greece,Conditional Offer
2018,Female,MSc Computer Science,China,Rejection
2018,Male,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2018,Female,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2018,Male,MSc Computational Finance,England,Rejection
2018,Male,MSc Computational Finance,China,Rejection
2018,Female,MSc Financial Risk Management,Singapore,Unconditional Offer
2018,Male,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Computer Science,Switzerland,Conditional Offer
2018,Male,MSc Software Systems Engineering,Cyprus (European Union),Conditional Offer
2018,Male,MSc Software Systems Engineering,England,Rejection
2018,Male,MSc Information Security,China,Conditional Offer
2018,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2018,Female,MSc Financial Risk Management,England,Conditional Offer
2018,Male,MSc Financial Risk Management,England,Rejection
2018,Male,MSc Information Security,India,Rejection
2018,Male,MSc Machine Learning,England,Rejection
2018,Female,MSc Software Systems Engineering,England,Rejection
2018,Male,MSc Machine Learning,England,Rejection
2018,Male,MSc Computational Statistics and Machine Learning,China,Conditional Offer
2018,Male,MSc Computational Finance,China,Rejection
2018,Male,MSc Software Systems Engineering,Italy,Conditional Offer
2018,Male,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Software Systems Engineering,China,Rejection
2018,Male,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2018,Female,MSc Computational Statistics and Machine Learning,China,Rejection
2018,Female,MSc Information Security,India,Conditional Offer
2018,Male,MSc Robotics and Computation,England,Rejection
2018,Female,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Computational Finance,China,Rejection
2018,Female,MSc Computational Statistics and Machine Learning,"Korea, Republic of",Rejection
2018,Male,MSc Computer Science,China,Rejection
2018,Male,MSc Machine Learning,Japan,Rejection
2018,Female,MSc Machine Learning,United States of America,Rejection
2018,Male,MSc Computer Science,China,Unconditional Offer
2018,Female,MSc Machine Learning,China,Rejection
2018,Male,MSc Computer Science,Norway,Rejection
2018,Male,MSc Software Systems Engineering,China,Conditional Offer
2018,Male,MSc Computer Science,England,Rejection
2018,Male,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,MSc Computer Science,China,Conditional Offer
2018,Male,MSc Computer Science,China,Rejection
2018,Female,MSc Computational Finance,China,Rejection
2018,Female,MSc Financial Risk Management,England,Rejection
2018,Male,MSc Web Science and Big Data Analytics,China,Conditional Offer
2018,Female,MSc Computer Science,United States of America,Rejection
2018,Male,MSc Machine Learning,India,Rejection
2018,Male,MSc Computational Finance,China,Unconditional Offer
2018,Male,MSc Machine Learning,China,Rejection
2018,Male,MSc Financial Risk Management,China,Rejection
2018,Male,MSc Computational Statistics and Machine Learning,China,Conditional Offer
2018,Male,MSc Computational Statistics and Machine Learning,China,Conditional Offer
