CAP_AYRC,CAP_CRSC,STU_GEND,STU_CODC,CAP_IDRC
2020,TMSCOMSCFI01,M,631,R
2018,TMSCOMSSML01,F,771,
2019,TMSCOMSMCL01,F,631,CFUF
2018,TMSCOMSING01,M,764,R
2018,TMSCOMSMCL01,F,678,R
2018,TMSCOMSFRM01,F,631,R
2020,TMSCOMSMCL01,M,656,R
2018,TMSCOMSFRM01,M,653,R
2018,TMSCOMSFRM01,M,631,UF
2018,TMSCOMSFRM01,M,631,R
2019,TMSCOMSING01,F,631,CFUF
2019,TMSCOMSRAC01,F,631,R
2019,TMSCOMSCGV01,F,631,R
2020,TMSCOMSSSE01,F,631,R
2020,TMSCOMSSSE01,M,631,R
2018,TMSCOMSFRM01,F,631,R
2019,TMSCOMSING01,M,631,R
2018,TMSCOMSINF01,M,771,UF
2018,TMSCOMSRAC01,M,631,C
2019,TMSCOMSCFI01,M,5826,R
2020,TMSCOMSINF01,M,631,CFUF
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSMCL01,F,733,R
2020,TMSCOMSCFI01,M,733,R
2019,TMSCOMSFRM01,M,631,R
2020,TMSCOMSRAC01,M,5826,R
2019,TMSCOMSING01,M,733,R
2019,TMSCOMSINF01,M,656,R
2019,TMSCOMSMCL01,M,5826,R
2018,TMSCOMSING01,F,631,CF
2019,TMSCOMSMCL01,M,631,
2020,TMSCOMSING01,F,5826,R
2018,TMSCOMSSML01,M,631,R
2019,TMSCOMSSML01,F,631,R
2020,TMSCOMSMCL01,F,631,R
2020,TMSCOMSSSE01,F,631,R
2018,TMSCOMSMCL01,F,631,CFUF
2019,TMSCOMSFRM01,M,672,R
2020,TMSCOMSING01,M,672,R
2018,TMSCOMSFRM01,F,5826,R
2019,TMSCOMSSML01,M,5826,R
2020,TMSCOMSRAC01,M,631,R
2018,TMSCOMSSML01,M,698,R
2018,TMSCOMSING01,M,631,
2018,TMSCOMSING01,F,631,R
2020,TMSCOMSCGV01,M,631,R
2020,TMSCOMSCFI01,M,5826,R
2018,TMSCOMSDDI19,M,631,R
2018,TMSCOMSING01,M,631,R
2019,TMSCOMSCFI01,M,698,R
2020,TMSCOMSMCL01,F,631,R
2019,TMSCOMSING01,F,626,
2018,TMSCOMSING01,M,631,CFUF
2019,TMSCOMSING01,M,631,R
2019,TMSCOMSSML01,M,631,CD
2018,TMSCOMSMCL01,F,631,CFUF
2019,TMSCOMSFRM01,M,631,CF
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSCFI01,F,631,R
2020,TMSCOMSCFI01,F,771,CF
2019,TMSCOMSFRM01,M,656,R
2020,TMSCOMSSML01,M,5826,R
2019,TMSCOMSCGV01,M,631,R
2020,TMSCOMSFRM01,M,766,R
2019,TMSCOMSCFI01,M,631,U
2020,TMSCOMSRAC01,F,631,R
2019,TMSCOMSING01,M,631,R
2020,TMSCOMSING01,M,631,CFUF
2020,TMSCOMSFRM01,F,5826,R
2020,TMSCOMSFRM01,F,672,R
2018,TMSCOMSMCL01,F,631,R
2018,TMSCOMSCFI01,F,631,R
2019,TMSCOMSFRM01,M,656,
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSMCL01,M,684,R
2020,TMSCOMSFRM01,M,764,R
2018,TMSCOMSING01,F,631,CF
2019,TMSCOMSMCL01,M,766,CF
2020,TMSCOMSING01,M,631,CD
2019,TMSCOMSMCL01,F,631,R
2018,TMSCOMSINF01,F,631,R
2018,TMSCOMSMCL01,M,631,R
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSRAC01,M,631,R
2018,TMSCOMSINF01,M,751,
2019,TMSCOMSCFI01,F,631,R
2020,TMSCOMSCFI01,F,620,R
2018,TMSCOMSING01,M,661,R
2018,TMSCOMSMCL01,M,631,CFUF
2020,TMSCOMSINF01,M,661,UF
2020,TMSCOMSING01,M,631,R
2019,TMSCOMSMCL01,M,771,R
2019,TMSCOMSSML01,M,850,C
2018,TMSCOMSRAC01,M,5826,R
2019,TMSCOMSCGV01,M,631,R
2020,TMSCOMSSML01,M,631,R
2018,TMSCOMSSML01,F,631,R
2019,TMSCOMSMCL01,M,631,CF
2020,TMSCOMSWEB01,M,631,R
2019,TMSCOMSING01,F,5826,CFUF
2019,TMSCOMSFRM01,F,631,
2020,TMSCOMSCFI01,F,672,R
2019,TMSCOMSFRM01,F,614,R
2019,TMSCOMSFRM01,M,5826,UF
2018,TMSCOMSING01,M,771,R
2019,TMSCOMSCGV01,M,645,R
2020,TMSCOMSFRM01,M,631,R
2020,TMSCOMSRAC01,M,669,R
2019,TMSCOMSSML01,F,709,CFUF
2019,TMSCOMSSML01,M,631,R
2020,TMSCOMSING01,M,5826,R
2020,TMSCOMSFRM01,F,631,R
2018,TMSCOMSCFI01,F,631,R
2020,TMSCOMSFRM01,F,5826,R
2018,TMSCOMSCFI01,F,631,R
2020,TMSCOMSMCL01,M,5826,R
2018,TMSCOMSRAC01,F,631,R
2018,TMSCOMSING01,M,631,R
2019,TMSCOMSMCL01,F,631,UF
2020,TMSCOMSMCL01,F,882,R
2019,TMSCOMSING01,M,764,R
2020,TMSCOMSSML01,M,631,R
2019,TMSCOMSCGV01,M,5826,R
2018,TMSCOMSING01,F,5826,R
2020,TMSCOMSINF01,F,631,C
2020,TMSCOMSINF01,F,631,C
2020,TMSCOMSSML01,M,631,R
2018,TMSCOMSFRM01,F,673,R
2019,TMSCOMSDDI19,F,631,C
2019,TMSCOMSCFI01,M,631,R
2018,TMSCOMSSSE01,M,760,R
2019,TMSCOMSING01,M,678,R
2019,TMSCOMSING01,M,5826,R
2018,TMSCOMSING01,F,620,R
2018,TMSCOMSSSE01,M,5826,R
2020,TMSCOMSFRM01,M,698,R
2020,TMSCOMSING01,M,5826,UF
2018,TMSCOMSING01,F,771,CFUF
2019,TMSCOMSING01,F,631,R
2020,TMSCOMSFRM01,F,5826,R
2019,TMSCOMSING01,M,672,R
2020,TMSCOMSMCL01,F,631,R
2020,TMSCOMSCFI01,F,5826,CF
2020,TMSCOMSCGV01,M,5826,
2019,TMSCOMSRAC01,M,631,CFUF
2018,TMSCOMSING01,M,631,R
2020,TMSCOMSINF01,F,698,R
2018,TMSCOMSMCL01,F,631,CFUF
2019,TMSCOMSING01,M,631,C
2020,TMSCOMSINF01,M,631,R
2020,TMSCOMSING01,M,653,R
2018,TMSCOMSSML01,M,631,R
2020,TMSCOMSFRM01,F,631,R
2020,TMSCOMSRAC01,M,631,CFUF
2019,TMSCOMSMCL01,M,771,R
2019,TMSCOMSSML01,M,5826,CFUF
2020,TMSCOMSFRM01,M,771,R
2018,TMSCOMSMCL01,M,631,UF
2018,TMSCOMSSML01,M,5826,R
2020,TMSCOMSFRM01,M,631,R
2019,TMSCOMSINF01,F,5826,R
2019,TMSCOMSRAC01,M,631,R
2018,TMSCOMSING01,M,631,CFUF
2019,TMSCOMSCFI01,M,631,R
2020,TMSCOMSFRM01,M,5826,UF
2020,TMSCOMSCFI01,F,631,R
2018,TMSCOMSSML01,F,5826,C
2019,TMSCOMSFRM01,F,5826,UF
2019,TMSCOMSSSE01,M,652,R
2020,TMSCOMSSML01,F,631,R
2020,TMSCOMSFRM01,M,661,R
2020,TMSCOMSMCL01,M,631,R
2019,TMSCOMSMCL01,M,5826,R
2019,TMSCOMSMCL01,M,5826,R
2018,TMSCOMSSML01,M,882,R
2018,TMSCOMSCFI01,F,631,R
2019,TMSCOMSMCL01,M,5826,CFUF
2018,TMSCOMSDDI19,M,743,R
2018,TMSCOMSING01,M,631,R
2019,TMSCOMSING01,F,746,R
2019,TMSCOMSMCL01,M,661,R
2020,TMSCOMSING01,F,631,R
2019,TMSCOMSING01,M,631,U
2020,TMSCOMSSML01,M,5826,UF
2020,TMSCOMSINF01,M,5826,R
2019,TMSCOMSCFI01,M,5826,C
2020,TMSCOMSFRM01,M,710,R
2020,TMSCOMSFRM01,M,631,R
2018,TMSCOMSING01,F,631,R
2018,TMSCOMSING01,M,5826,CF
2018,TMSCOMSING01,M,676,R
2018,TMSCOMSING01,F,661,R
2018,TMSCOMSRAC01,M,631,R
2020,TMSCOMSSSE01,M,631,R
2018,TMSCOMSINF01,M,631,R
2018,TMSCOMSMCL01,M,5826,R
2020,TMSCOMSRAC01,F,631,R
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSING01,F,631,R
2020,TMSCOMSINF01,M,631,R
2020,TMSCOMSSML01,F,631,R
2020,TMSCOMSING01,M,631,R
2018,TMSCOMSSML01,M,5826,CFUF
2020,TMSCOMSFRM01,M,5826,R
2019,TMSCOMSINF01,M,631,CFUF
2020,TMSCOMSCFI01,F,652,R
2019,TMSCOMSMCL01,F,5826,R
2020,TMSCOMSCFI01,M,5826,CD
2020,TMSCOMSRAC01,M,631,R
2018,TMSCOMSCGV01,F,676,R
2020,TMSCOMSMCL01,F,631,R
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSING01,M,610,U
2020,TMSCOMSMCL01,M,6826,R
2018,TMSCOMSING01,M,5826,R
2019,TMSCOMSING01,M,631,R
2018,TMSCOMSMCL01,M,661,
2020,TMSCOMSING01,F,661,R
2018,TMSCOMSSML01,F,631,R
2020,TMSCOMSFRM01,F,631,R
2019,TMSCOMSFRM01,M,631,R
2020,TMSCOMSFRM01,M,676,CF
2019,TMSCOMSMCL01,F,5826,R
2020,TMSCOMSFRM01,M,5826,R
2019,TMSCOMSCFI01,M,839,R
2018,TMSCOMSRAC01,F,764,R
2020,TMSCOMSCFI01,F,5826,CFUF
2019,TMSCOMSING01,M,631,CFUF
2019,TMSCOMSMCL01,M,631,R
2020,TMSCOMSCFI01,M,5826,C
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSSML01,M,5826,R
2020,TMSCOMSMCL01,M,5826,R
2020,TMSCOMSWEB01,M,5826,R
2020,TMSCOMSFRM01,M,621,R
2018,TMSCOMSCGV01,M,5826,CF
2019,TMSCOMSMCL01,M,746,R
2020,TMSCOMSCGV01,M,5826,R
2018,TMSCOMSMCL01,M,631,R
2018,TMSCOMSCFI01,M,5826,R
2020,TMSCOMSMCL01,F,5826,R
2020,TMSCOMSMCL01,F,631,
2019,TMSCOMSFRM01,M,5826,R
2018,TMSCOMSRAC01,F,631,R
2019,TMSCOMSRAC01,M,631,R
2019,TMSCOMSFRM01,F,621,R
2020,TMSCOMSSSE01,M,656,R
2018,TMSCOMSFSE01,F,743,R
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSMCL01,M,5826,R
2019,TMSCOMSINF01,M,631,R
2020,TMSCOMSING01,F,631,R
2020,TMSCOMSCFI01,M,759,UD
2018,TMSCOMSFRM01,M,771,R
2020,TMSCOMSCFI01,M,653,UF
2019,TMSCOMSMCL01,M,631,R
2018,TMSCOMSCFI01,F,612,R
2020,TMSCOMSING01,M,5826,R
2020,TMSCOMSCFI01,M,631,R
2019,TMSCOMSRAC01,M,672,R
2018,TMSCOMSINF01,F,631,R
2020,TMSCOMSFRM01,F,631,R
2020,TMSCOMSFRM01,M,631,CFUF
2018,TMSCOMSING01,M,631,CFUF
2020,TMSCOMSSML01,M,698,R
2020,TMSCOMSWEB01,M,631,R
2019,TMSCOMSMCL01,M,631,R
2020,TMSCOMSMCL01,M,653,R
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSCFI01,M,5826,R
2018,TMSCOMSING01,M,631,CFUF
2018,TMSCOMSSML01,F,631,R
2018,TMSCOMSING01,M,631,R
2019,TMSCOMSING01,M,750,R
2018,TMSCOMSSSE01,M,626,R
2020,TMSCOMSMCL01,M,727,R
2019,TMSCOMSINF01,M,610,UF
2020,TMSCOMSCFI01,M,746,R
2018,TMSCOMSFRM01,M,5826,
2020,TMSCOMSING01,M,5826,R
2018,TMSCOMSMCL01,F,631,
2020,TMSCOMSING01,F,631,C
2019,TMSCOMSING01,F,631,R
2020,TMSCOMSSSE01,M,746,R
2019,TMSCOMSFRM01,M,631,R
2020,TMSCOMSING01,M,672,R
2020,TMSCOMSRAC01,M,672,R
2019,TMSCOMSFSE01,M,672,R
2019,TMSCOMSING01,F,631,R
2018,TMSCOMSING01,M,5826,CFUF
2020,TMSCOMSFRM01,M,5826,R
2019,TMSCOMSSSE01,M,631,R
2020,TMSCOMSCFI01,M,631,R
2020,TMSCOMSMCL01,M,631,C
2020,TMSCOMSFRM01,F,631,C
2019,TMSCOMSSML01,M,631,R
2020,TMSCOMSSML01,M,5826,R
2019,TMSCOMSFRM01,F,631,R
2019,TMSCOMSCFI01,F,631,R
2020,TMSCOMSCFI01,M,631,R
2018,TMSCOMSMCL01,F,631,R
2018,TMSCOMSSML01,M,631,R
2019,TMSCOMSFRM01,M,5826,R
2020,TMSCOMSCGV01,F,631,R
2020,TMSCOMSMCL01,F,631,R
2019,TMSCOMSFRM01,M,631,CFUF
2020,TMSCOMSMCL01,F,656,R
2018,TMSCOMSFSE01,M,766,UF
2020,TMSCOMSSML01,M,656,CFUF
2020,TMSCOMSCFI01,M,743,R
2018,TMSCOMSWEB01,M,5826,R
2020,TMSCOMSSML01,M,631,R
2020,TMSCOMSING01,M,771,R
2020,TMSCOMSWEB01,F,703,R
2018,TMSCOMSINF01,M,5826,C
2020,TMSCOMSMCL01,M,631,R
2019,TMSCOMSFRM01,M,631,UF
2018,TMSCOMSDDI19,M,5826,
2019,TMSCOMSCFI01,M,631,R
2020,TMSCOMSFRM01,F,631,R
2018,TMSCOMSINF01,F,673,R
2019,TMSCOMSCGV01,F,631,R
2019,TMSCOMSRAC01,M,746,R
2018,TMSCOMSCFI01,F,631,R
2018,TMSCOMSSML01,M,709,R
2019,TMSCOMSWEB01,F,5826,R
2019,TMSCOMSING01,M,631,R
2019,TMSCOMSFRM01,M,5826,C
2019,TMSCOMSCFI01,F,5826,R
2020,TMSCOMSCFI01,M,631,U
2020,TMSCOMSWEB01,F,631,UF
2019,TMSCOMSING01,M,631,R
2020,TMSCOMSSSE01,F,631,R
2018,TMSCOMSINF01,F,631,R
2019,TMSCOMSSML01,M,631,R
2019,TMSCOMSSML01,M,631,R
2020,TMSCOMSFRM01,M,678,R
2020,TMSCOMSMCL01,F,728,CD
2019,TMSCOMSING01,F,771,CFUF
2019,TMSCOMSFRM01,M,852,R
2020,TMSCOMSING01,M,631,CD
2020,TMSCOMSSSE01,M,631,UF
2020,TMSCOMSMCL01,M,631,R
2019,TMSCOMSING01,M,656,R
2020,TMSCOMSCFI01,M,631,R
2019,TMSCOMSING01,M,669,UD
2020,TMSCOMSSML01,F,631,R
2018,TMSCOMSING01,M,5826,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSINF01,F,669,CFUF
2018,TMSCOMSMCL01,F,631,R
2020,TMSCOMSING01,F,631,R
2020,TMSCOMSSML01,F,631,R
2019,TMSCOMSSSE01,F,5826,R
2019,TMSCOMSING01,M,631,R
2019,TMSCOMSING01,M,693,R
2019,TMSCOMSSML01,M,746,R
2018,TMSCOMSING01,M,631,CFUF
2019,TMSCOMSCGV01,M,652,R
2019,TMSCOMSING01,M,631,R
2020,TMSCOMSMCL01,M,631,R
2019,TMSCOMSCFI01,F,631,R
2019,TMSCOMSCGV01,M,631,
2019,TMSCOMSFRM01,F,631,CFUF
2018,TMSCOMSINF01,M,631,CFUF
2019,TMSCOMSSSE01,F,5826,CFUF
2018,TMSCOMSFRM01,M,631,R
2019,TMSCOMSSML01,M,000,R
2019,TMSCOMSSSE01,M,5826,R
2018,TMSCOMSCFI01,M,631,R
2019,TMSCOMSINF01,F,631,R
2018,TMSCOMSMCL01,M,631,R
2020,TMSCOMSING01,F,5826,R
2020,TMSCOMSCFI01,M,5826,R
2018,TMSCOMSMCL01,M,631,R
2018,TMSCOMSINF01,M,5826,R
2019,TMSCOMSRAC01,F,631,R
2020,TMSCOMSCGV01,M,631,R
2020,TMSCOMSINF01,M,631,R
2020,TMSCOMSRAC01,F,672,R
2020,TMSCOMSING01,F,631,R
2019,TMSCOMSING01,M,631,CFUF
2020,TMSCOMSFRM01,M,672,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSFRM01,F,5826,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSING01,M,672,R
2018,TMSCOMSFRM01,F,631,UF
2019,TMSCOMSCGV01,M,631,R
2020,TMSCOMSWEB01,M,5826,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSCGV01,M,631,R
2020,TMSCOMSFRM01,F,631,C
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSMCL01,M,631,CFUF
2020,TMSCOMSMCL01,M,882,R
2018,TMSCOMSRAC01,F,8826,R
2020,TMSCOMSFRM01,M,5826,CD
2020,TMSCOMSMCL01,M,728,R
2018,TMSCOMSFRM01,M,669,CF
2020,TMSCOMSCGV01,M,631,R
2019,TMSCOMSFRM01,M,684,R
2019,TMSCOMSING01,F,727,R
2020,TMSCOMSSML01,M,631,R
2018,TMSCOMSING01,F,631,R
2019,TMSCOMSWEB01,M,631,R
2018,TMSCOMSDDI19,M,631,R
2020,TMSCOMSSSE01,M,631,CFUF
2020,TMSCOMSING01,M,631,CFUF
2020,TMSCOMSFRM01,M,631,R
2019,TMSCOMSCFI01,M,5826,R
2020,TMSCOMSCFI01,M,5826,R
2019,TMSCOMSSML01,M,669,R
2020,TMSCOMSING01,F,764,UD
2020,TMSCOMSCGV01,M,733,UF
2020,TMSCOMSCGV01,M,631,R
2018,TMSCOMSING01,F,631,R
2018,TMSCOMSCFI01,M,760,R
2019,TMSCOMSSSE01,F,882,R
2018,TMSCOMSFRM01,M,688,R
2018,TMSCOMSSML01,M,631,R
2018,TMSCOMSING01,M,631,R
2020,TMSCOMSSML01,F,631,R
2018,TMSCOMSMCL01,M,631,CD
2020,TMSCOMSSML01,M,631,R
2018,TMSCOMSING01,M,5826,R
2020,TMSCOMSCFI01,M,631,R
2019,TMSCOMSMCL01,M,631,R
2018,TMSCOMSSML01,M,631,UF
2018,TMSCOMSING01,M,5826,R
2019,TMSCOMSSSE01,F,631,R
2018,TMSCOMSSSE01,M,631,C
2018,TMSCOMSING01,M,656,R
2020,TMSCOMSCGV01,M,631,R
2018,TMSCOMSSML01,M,631,R
2019,TMSCOMSFRM01,F,631,R
2018,TMSCOMSING01,M,631,CD
2020,TMSCOMSMCL01,M,631,R
2019,TMSCOMSSML01,F,631,R
2018,TMSCOMSFSE01,F,631,R
2020,TMSCOMSING01,M,6826,CD
2020,TMSCOMSING01,M,631,UD
2020,TMSCOMSMCL01,M,5826,R
2019,TMSCOMSCFI01,M,5826,R
2020,TMSCOMSFRM01,M,631,CFUF
2018,TMSCOMSCGV01,M,631,R
2019,TMSCOMSSML01,M,5826,R
2018,TMSCOMSWEB01,M,746,R
2018,TMSCOMSDDI19,M,631,R
2019,TMSCOMSMCL01,M,5826,R
2018,TMSCOMSFRM01,F,672,
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSFRM01,M,631,R
2019,TMSCOMSRAC01,M,631,R
2020,TMSCOMSFRM01,F,631,CFUF
2019,TMSCOMSING01,M,756,R
2020,TMSCOMSMCL01,M,631,R
2020,TMSCOMSSML01,F,631,R
2018,TMSCOMSCGV01,M,631,R
2019,TMSCOMSMCL01,M,631,R
2019,TMSCOMSSSE01,F,631,R
2019,TMSCOMSFRM01,M,631,R
2018,TMSCOMSFRM01,M,631,R
2019,TMSCOMSCFI01,M,5826,UF
2020,TMSCOMSMCL01,F,5826,UD
2019,TMSCOMSCFI01,M,631,R
2020,TMSCOMSRAC01,M,631,R
2020,TMSCOMSFRM01,M,672,CD
2020,TMSCOMSRAC01,F,631,C
2018,TMSCOMSFRM01,F,746,R
2020,TMSCOMSING01,M,5826,R
2020,TMSCOMSSSE01,M,631,R
2018,TMSCOMSRAC01,M,631,R
2020,TMSCOMSING01,M,631,UF
2019,TMSCOMSFRM01,M,5826,R
2019,TMSCOMSMCL01,M,631,R
2020,TMSCOMSRAC01,F,631,R
2018,TMSCOMSRAC01,F,849,UF
2020,TMSCOMSDDI19,F,631,R
2018,TMSCOMSMCL01,M,631,R
2018,TMSCOMSINF01,F,5826,R
2018,TMSCOMSMCL01,F,631,R
2018,TMSCOMSRAC01,M,631,R
2018,TMSCOMSCGV01,M,631,R
2020,TMSCOMSSSE01,F,631,R
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSFRM01,F,656,R
2020,TMSCOMSCFI01,M,631,R
2018,TMSCOMSING01,F,631,UF
2020,TMSCOMSFRM01,F,652,U
2019,TMSCOMSSSE01,M,5826,R
2020,TMSCOMSMCL01,F,631,CF
2019,TMSCOMSCFI01,M,631,CFUF
2018,TMSCOMSING01,M,674,
2020,TMSCOMSFRM01,M,5826,
2020,TMSCOMSSML01,F,5826,R
2019,TMSCOMSFRM01,F,631,C
2019,TMSCOMSSML01,M,631,CD
2020,TMSCOMSING01,M,717,R
2018,TMSCOMSMCL01,M,669,R
2019,TMSCOMSINF01,M,631,R
2020,TMSCOMSING01,M,5826,R
2018,TMSCOMSMCL01,M,743,R
2020,TMSCOMSING01,F,669,R
2020,TMSCOMSSML01,M,631,R
2019,TMSCOMSFRM01,M,670,R
2019,TMSCOMSMCL01,F,631,UF
2020,TMSCOMSFRM01,M,631,R
2018,TMSCOMSING01,M,5826,R
2019,TMSCOMSFRM01,F,631,R
2019,TMSCOMSMCL01,M,631,R
2018,TMSCOMSMCL01,M,631,U
2018,TMSCOMSMCL01,F,5826,R
2018,TMSCOMSING01,F,631,R
2019,TMSCOMSCFI01,M,631,R
2019,TMSCOMSCFI01,M,631,R
2019,TMSCOMSSML01,F,631,CFUF
2018,TMSCOMSCGV01,M,656,CD
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSSML01,M,653,R
2020,TMSCOMSING01,F,631,R
2018,TMSCOMSSML01,M,631,R
2019,TMSCOMSCFI01,M,698,R
2020,TMSCOMSSML01,M,631,R
2020,TMSCOMSCFI01,M,674,R
2019,TMSCOMSING01,M,882,R
2020,TMSCOMSINF01,M,631,R
2019,TMSCOMSCFI01,F,684,R
2020,TMSCOMSWEB01,F,771,CFUF
2019,TMSCOMSCFI01,F,631,R
2020,TMSCOMSSML01,M,850,R
2018,TMSCOMSMCL01,M,631,R
2018,TMSCOMSING01,F,688,R
2020,TMSCOMSRAC01,M,631,R
2020,TMSCOMSING01,M,5826,CD
2018,TMSCOMSCFI01,F,631,R
2019,TMSCOMSFRM01,F,631,R
2020,TMSCOMSSML01,F,631,R
2019,TMSCOMSING01,M,5826,R
2019,TMSCOMSING01,M,631,R
2019,TMSCOMSING01,F,710,C
2019,TMSCOMSSML01,M,631,R
2019,TMSCOMSCGV01,M,631,R
2020,TMSCOMSMCL01,F,652,R
2020,TMSCOMSWEB01,M,631,CFUF
2018,TMSCOMSING01,F,672,CFUF
2019,TMSCOMSMCL01,M,5826,R
2020,TMSCOMSMCL01,F,698,R
2018,TMSCOMSSSE01,M,5826,CFUF
2018,TMSCOMSSML01,M,684,R
2018,TMSCOMSCGV01,M,5826,R
2019,TMSCOMSINF01,M,631,CF
2018,TMSCOMSINF01,M,631,CFUF
2020,TMSCOMSINF01,M,631,R
2018,TMSCOMSING01,M,5826,
2020,TMSCOMSING01,M,5826,R
2020,TMSCOMSMCL01,M,5826,R
2018,TMSCOMSMCL01,M,669,R
2019,TMSCOMSING01,M,631,R
2019,TMSCOMSMCL01,M,5826,R
2018,TMSCOMSMCL01,M,5826,R
2018,TMSCOMSSML01,F,5826,R
2018,TMSCOMSRAC01,M,631,R
2019,TMSCOMSMCL01,M,672,R
2019,TMSCOMSWEB01,M,661,CF
2020,TMSCOMSRAC01,M,852,R
2018,TMSCOMSCFI01,M,678,R
2019,TMSCOMSING01,M,5826,CFUF
2019,TMSCOMSINF01,F,672,C
2019,TMSCOMSCFI01,M,631,R
2020,TMSCOMSMCL01,M,631,R
2019,TMSCOMSING01,F,631,R
2020,TMSCOMSMCL01,M,631,CFUF
2018,TMSCOMSING01,M,631,R
2018,TMSCOMSING01,M,631,R
2018,TMSCOMSFRM01,M,631,R
2018,TMSCOMSFRM01,M,727,CFUF
2019,TMSCOMSMCL01,M,661,UF
2019,TMSCOMSCGV01,F,631,
2019,TMSCOMSMCL01,F,631,R
2018,TMSCOMSCFI01,M,656,R
2018,TMSCOMSSML01,F,635,R
2018,TMSCOMSING01,F,631,R
2019,TMSCOMSSSE01,M,631,R
2020,TMSCOMSING01,M,678,R
2019,TMSCOMSSML01,F,631,R
2018,TMSCOMSFRM01,F,631,R
2018,TMSCOMSSSE01,M,658,R
2018,TMSCOMSING01,F,631,R
2019,TMSCOMSMCL01,F,631,R
2018,TMSCOMSFRM01,F,703,U
2020,TMSCOMSSML01,M,631,R
2018,TMSCOMSINF01,M,631,R
2018,TMSCOMSMCL01,M,658,R
2019,TMSCOMSING01,M,631,UF
2019,TMSCOMSSSE01,F,5826,R
2020,TMSCOMSMCL01,F,631,C
2020,TMSCOMSING01,M,5826,R
2018,TMSCOMSINF01,F,653,R
2020,TMSCOMSING01,F,631,R
2020,TMSCOMSCGV01,M,5826,R
2018,TMSCOMSFRM01,M,678,R
2020,TMSCOMSCFI01,O,5826,R
2019,TMSCOMSFRM01,M,5826,R
2018,TMSCOMSRAC01,M,631,R
2020,TMSCOMSFRM01,M,631,R
2018,TMSCOMSMCL01,M,631,CD
2020,TMSCOMSING01,F,631,R
2018,TMSCOMSFRM01,M,631,R
2019,TMSCOMSFRM01,M,678,UF
2020,TMSCOMSFRM01,M,756,CD
2019,TMSCOMSCGV01,F,631,CFUF
2020,TMSCOMSSSE01,M,631,R
2019,TMSCOMSSML01,F,631,R
2020,TMSCOMSSSE01,F,631,CFUF
2020,TMSCOMSSML01,M,631,R
2019,TMSCOMSSSE01,M,631,R
2020,TMSCOMSINF01,F,5826,R
2020,TMSCOMSSSE01,F,631,R
2020,TMSCOMSDDI19,M,5826,R
2019,TMSCOMSCGV01,M,630,C
2019,TMSCOMSMCL01,M,672,R
2018,TMSCOMSSSE01,M,631,R
2019,TMSCOMSING01,F,631,R
2019,TMSCOMSING01,M,631,R
2018,TMSCOMSMCL01,M,631,R
2020,TMSCOMSING01,M,631,R
2018,TMSCOMSSSE01,M,631,R
2018,TMSCOMSSML01,M,631,R
2018,TMSCOMSSSE01,F,5826,R
2020,TMSCOMSMCL01,M,5826,R
2019,TMSCOMSCGV01,F,669,R
2020,TMSCOMSFRM01,F,631,R
2020,TMSCOMSMCL01,F,631,R
2020,TMSCOMSING01,M,5826,R
2020,TMSCOMSMCL01,F,631,CFUF
2020,TMSCOMSFRM01,F,631,R
2019,TMSCOMSING01,M,631,R
2018,TMSCOMSCFI01,M,5826,R
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSMCL01,M,5826,CF
2020,TMSCOMSING01,M,631,R
2020,TMSCOMSING01,F,669,CFUF
2019,TMSCOMSSML01,M,669,R
2020,TMSCOMSMCL01,F,631,R
2020,TMSCOMSRAC01,M,631,R
2018,TMSCOMSCGV01,M,764,R
2019,TMSCOMSRAC01,F,631,R
2018,TMSCOMSFRM01,M,631,R
2020,TMSCOMSFRM01,F,631,U
2018,TMSCOMSFRM01,M,5826,R
2019,TMSCOMSING01,M,631,R
2019,TMSCOMSFRM01,M,652,R
2020,TMSCOMSMCL01,M,771,R
2019,TMSCOMSING01,F,631,R
2019,TMSCOMSCFI01,F,678,R
2020,TMSCOMSMCL01,M,631,R
2018,TMSCOMSING01,M,631,R
2020,TMSCOMSCFI01,F,631,UF
2018,TMSCOMSSML01,F,631,R
2019,TMSCOMSINF01,M,656,R
2018,TMSCOMSING01,F,631,UD
2019,TMSCOMSCFI01,F,766,R
2020,TMSCOMSING01,F,631,R
2020,TMSCOMSWEB01,F,672,R
2018,TMSCOMSINF01,F,5826,
2020,TMSCOMSMCL01,F,882,CF
